CHR,GAIN,AMPLI,LOSS,LOH
12p,0,0,29.61,0
16p,0,0,84.66,0
17p,0,0,84.91,0
18p,15.77,0,0,0
19p,81.6,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,10.82,0,0,0
1q,66.79,0,7.5,0
2q,0.21,0,1.76,2.39
3q,48.93,0,33.91,0
4q,0,0,29.33,0
5q,4.2,0,30.33,0
6q,0,0,81.88,0
7q,57.68,0,4.97,72.26
8q,75.44,0,0,3.91
9q,0,0,28.09,68.68
10q,2.63,0,97.35,0
11q,18.83,0,11.95,0
12q,0,0,81.13,0
13q,3.73,0,96.26,0
14q,0,0,67.54,0
15q,6.2,0,0,0
16q,0,0,89.05,0
17q,64.57,0,35.43,64.18
18q,9.68,0,59.5,0
19q,25.7,0,74.19,0
20q,97.54,0,0,0
21q,0,0,0,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,94.19,0,0,5.81
1p,0.93,0,0.34,0
2p,0.45,0,0,0
3p,2.59,0,0,0
4p,0,0,1.7,0
5p,0,0,0,0
6p,3.19,0,0,0
7p,0,0,0,0
8p,32.89,0,61.43,62.69
9p,0,0,64.88,53.65
10p,0,0,0,0
11p,0,0,0,0
12p,0.87,0,0,0
16p,0,0,0,9.06
17p,0,0,1.5,0
18p,0,0,0,0
19p,35.56,0,0,60.45
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,2.44,0
1q,0,0,2.31,0
2q,0,0,1.89,0
3q,71.52,0,0,0
4q,0.34,0,19.97,19.22
5q,0,0,2.38,5.73
6q,0.32,0,20.83,21.69
7q,0,0,0,3.01
8q,93.59,0,2.54,7.33
9q,0.44,0,0,0
10q,0,0,0.79,0
11q,0.43,0,0,0
12q,0,0,0.89,0
13q,0,0,40.1,41.33
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,1.37,0
17q,0,0,0,0
18q,0,0,5.59,4.64
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0.9,0
22q,1.89,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,0
2p,0,0,0.34,0
3p,0.34,0,5.71,0
4p,0.67,0,1.37,0
5p,0.83,0,1.82,0
6p,0,0,0,0
7p,100,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,100,0
11p,0,0,4.36,6.88
12p,0,0,0,0
16p,9.79,0,0,10.55
17p,0,0,0,0
18p,1.96,0,0,0
19p,94.2,0,1.77,0
20p,100,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,2.1,0,0,10.37
1q,0,0,0,99.17
2q,0,0,1.47,0
3q,0,0,2.71,0
4q,0,0,0.3,0
5q,0,0,0.28,0
6q,0,0,0,0
7q,100,0,0,0
8q,1.15,0,0,2.79
9q,0.42,0,2.24,0
10q,0,0,100,0
11q,0,0,0,0
12q,0.89,0,0,0
13q,0,0,0,0
14q,0.79,0,0,0
15q,0,0,0.86,0
16q,0.74,0,0,0
17q,0,0,0,0
18q,0.58,0,0.53,0
19q,100,0,0,0
20q,100,0,0,0
21q,98.44,0,0,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,3.86,0,0.44,9.47
1p,0.25,0,20.61,0
2p,0,0,4.19,2.73
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,60.27,0
6p,0,0,0,8.1
7p,100,0,0,0
8p,0.81,0,1.03,0
9p,0,0,28.91,0
10p,0,0,100,0
11p,0,0,0,100
12p,32.16,0,0,0
16p,0,0,31.19,7.79
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.3,0,0,0
1q,71.32,0,0,0
2q,0,0,0,1.75
3q,0,0,0,0
4q,0.25,0,8.6,0
5q,0,0,0,2.5
6q,0,0,0,0
7q,100,0,0,2.94
8q,0.37,0,0,0
9q,0.82,0,0.55,0
10q,0,0,100,0
11q,0,0,0,100
12q,0.39,0,0,0
13q,0,0,0.32,0
14q,0,0,98.92,0
15q,0,0,0,3.1
16q,0,0,0,0
17q,0,0,6.34,6.56
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,1.32,0,0.37,5.59
2p,0,0,0,2.84
3p,0,0,0,6.18
4p,0,0,0,0
5p,0,0,0,0
6p,89.79,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,8.72,0,50.85,0
10p,0,0,100,0
11p,4.04,0,0,0
12p,0,0,0,0
16p,0,0,0,13.83
17p,0,0,0,24.09
18p,15.91,0,0,0
19p,23.8,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.37,0,0,0
1q,97.7,0,0,2.55
2q,0.7,0,0,1.79
3q,0,0,0,3.51
4q,0,0,0,2.36
5q,0,0,0,0
6q,100,0,0,3.53
7q,1.42,0,0,2.59
8q,0,0,0,4.41
9q,0,0,0,4.02
10q,0,0,0,0
11q,0,0,0,4.43
12q,0,0,0.57,2.93
13q,0,0,0,0
14q,0,0,1.72,2.96
15q,3,0,0.82,4.1
16q,1.27,0,0,7.18
17q,1.4,0,0,12.19
18q,3.56,0,0,0
19q,2.23,0,0,0
20q,0,0,0,0
21q,1.23,0,1.71,0
22q,2.21,0,70.37,0
Yq,0,0,0,0
Xq,0.43,0,0,0
1p,0.73,0,8.34,0
2p,0,0,0,0
3p,1.02,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,100,0
7p,100,0,0,0
8p,10.31,0,0,0
9p,0,0,76.21,0
10p,0,0,100,0
11p,0,0,0,0
12p,0,0,0,0
16p,1.8,0,0,10.35
17p,0,0,100,0
18p,0,0,0,0
19p,76.95,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,4.37,0,0,0
1q,0,0,0.77,3.6
2q,0,0,0.63,0
3q,1.59,0,11.75,0
4q,0.3,0,0.32,0
5q,0,0,0,0
6q,0,0,100,0
7q,45.16,0,0,0
8q,0,0,0,0
9q,0.43,0,15.73,0
10q,0,0,100,0
11q,0,0,0.38,0
12q,0.89,0,0,0
13q,0,0,100,0
14q,0,0,98.92,0
15q,1.25,0,0,3.78
16q,0,0,35.44,0
17q,0,0,28.47,0
18q,0,0,0,0
19q,0,0,0,0
20q,0.97,0,0,8.93
21q,0,0,0,0
22q,0,0,100,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,100,0,0,0
2p,0,0,16.22,97.8
3p,100,0,0,3.6
4p,100,0,0,0
5p,95.59,0,1.27,0
6p,58.83,0,40.1,37.5
7p,100,0,0,0
8p,99.66,0,0,0
9p,22.64,0,71.77,0
10p,100,0,0,0
11p,100,0,0,0
12p,95.94,0,0,0
16p,93.78,0,0,11.71
17p,0,0,98.58,0
18p,100,0,0,0
19p,100,0,0,0
20p,0,0,100,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,100,0,0,8
1q,100,0,0.7,0
2q,0,0,20.62,98.04
3q,100,0,0,0
4q,99.92,0,0,0
5q,6.59,0,78.6,0
6q,100,0,0,0
7q,100,0,0,3.34
8q,100,0,0,0
9q,99.98,0,0,0
10q,0,0,99.99,0
11q,100,0,0,0
12q,7.55,0,62.4,4.06
13q,93.77,0,5.96,0
14q,98.92,0,0,0
15q,99.79,0,0,0
16q,100,0,0,0
17q,85.07,0,0,24.08
18q,99.99,0,0,0
19q,99.97,0,0,0
20q,99.81,0,0,0
21q,100,0,0,0
22q,100,0,0,0
Yq,0,0,0,0
Xq,100,0,0,17.18
1p,66.92,0,5.95,26.63
2p,0,0,0,0
3p,0,0,44.33,3.34
4p,0,0,0,0
5p,0,0,74.31,0
6p,36.14,0,47.89,52.79
7p,0,0,9.13,0
8p,0,0,85.98,0
9p,0,0,71.74,0
10p,18.05,0,0,0
11p,0,0,17.5,0
12p,0,0,0,0
16p,0,0,0,10.48
17p,0,0,99.89,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0.74,0
1q,98.25,0,0,0
2q,0,0,0,0
3q,0,0,0,3.31
4q,0,0,0,0
5q,0,0,93.9,0
6q,0,0,100,0
7q,0,0,0,0
8q,0.88,0,0,0
9q,43.97,0,0,0
10q,0,0,0.37,3.95
11q,0,0,69.65,0
12q,0,0,0,0
13q,0,0,49.96,0
14q,0,0,19.86,0
15q,30.17,0,25.68,3.2
16q,0,0,58.39,0
17q,13,0,25.32,55.44
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,45.33,0
22q,0,0,25.33,0
Yq,0,0,0,0
Xq,0,0,5.99,10.37
1p,3.56,0,35.64,0
2p,70.97,0,0,0
3p,0,0,53.04,4.16
4p,11.64,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,8.06,0,0,0
8p,9.65,0,0,8.49
9p,0,0,100,0
10p,1.08,0,0,0
11p,83.59,0,0,10.34
12p,0,0,0,0
16p,20.55,0,0,0
17p,5.77,0,0,81.46
18p,0,0,81.92,0
19p,2.82,0,43.17,0
20p,0,0,97.77,0
21p,0,0,85.12,0
Yp,0,0,99.93,0
Xp,0,0,0,0
1q,7.77,0,1.74,0
2q,0,0,25.41,0
3q,47.86,0,0,0
4q,0,0,28.59,3.04
5q,0,0,99.93,0
6q,96.32,0,0,0
7q,0,0,0,3.6
8q,0,0,81.84,2.73
9q,6.34,0,3.86,0
10q,4.19,0,0,0
11q,7.36,0,0.75,0
12q,31.51,0,1.07,2.89
13q,0,0,33.08,0
14q,2.2,0,2.22,0
15q,9.63,0,58.04,0
16q,7.5,0,0,5.76
17q,44.08,0,8.95,0
18q,0,0,57.47,0
19q,0,0,47.25,0
20q,14.55,0,0,0
21q,0,0,86.71,0
22q,12.41,0,15.71,8.24
Yq,0,0,100,0
Xq,0,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,1.55,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,1.05,0
7p,79.74,0,0,0
8p,0,0,0,0
9p,0,0,50.7,0
10p,0,0,100,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,16.94,9.42
17p,0,0,0,0
18p,0,0,0,0
19p,100,0,0,0
20p,100,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0,0
2q,0,0,1.51,2.05
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,3.39,4.18
7q,100,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,53.18,0
11q,0,0,0,0
12q,0,0,0,0
13q,0.78,0,15.81,0
14q,0,0,0,0
15q,0,0,0,3.43
16q,0,0,0,0
17q,0,0,0,0
18q,6.93,0,0,0
19q,100,0,0,0
20q,100,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,3.35
1p,1.7,0,0.27,3.34
2p,0,0,100,0
3p,0,0,20.74,2.79
4p,0,0,0,0
5p,23.18,0,0,0
6p,0,0,0,0
7p,0,0,2.12,0
8p,0,0,0,0
9p,0,0,75.07,0
10p,0,0,0,0
11p,0,0,78.43,0
12p,0,0,3.18,0
16p,42.83,0,0,9.5
17p,0,0,99.89,0
18p,0,0,5.12,0
19p,0,0,33.47,0
20p,0,0,32.69,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,9.05,0
1q,0,0,0,0
2q,0,0,100,0
3q,0,0,0,0
4q,0.8,0,0,0
5q,0,0,1.27,0
6q,0,0,0,0
7q,4.17,0,0,0
8q,0,0,1.64,0
9q,0,0,0,0
10q,0,0,98.59,0
11q,0,0,100,0
12q,0,0,78.26,0
13q,0,0,100,0
14q,0,0,0,0
15q,0,0,2.39,4.09
16q,0,0,0,0
17q,0,0,11.54,0
18q,0,0,0,0
19q,0,0,74.81,0
20q,0,0,0,9.86
21q,17.4,0,0,0
22q,9.52,0,3.03,0
Yq,0,0,0,0
Xq,0,0,0.64,11.13
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,1.91,0
12p,0,0,0,0
16p,0,0,0,0
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,5.42
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,2.86
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,2.9
8q,0,0,0,6.13
9q,0,0,0,0
10q,1.26,0,0,0
11q,0.38,0,0,0
12q,0,0,0,0
13q,0,0,0,0
14q,0.4,0,0.65,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,6.06
1p,1.42,0,1.28,0
2p,0,0,0,2.85
3p,0,0,3.99,0
4p,0,0,0,0
5p,0,0,0,0
6p,1.77,0,0,0
7p,15.53,0,32.74,0
8p,9.57,0,0,89.95
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,1.58,0,0,0
16p,2.05,0,0,9.69
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,16,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,100,0
1q,0.89,0,0,0
2q,1.35,0,0,0
3q,0.3,0,0.31,0
4q,0,0,0,23.07
5q,1.62,0,0,0
6q,0,0,0,0
7q,1.81,0,0,0
8q,100,0,0,0
9q,4.91,0,0,0
10q,0,0,0,0
11q,1.69,0,81.79,0
12q,2.86,0,0.41,0
13q,0.55,0,0.98,0
14q,1.73,0,0,0
15q,4.03,0,0,0
16q,3.99,0,49,0
17q,9.96,0,0,0
18q,0,0,0,0
19q,1.47,0,0,0
20q,5.28,0,0,0
21q,0,0,0,0
22q,3.5,0,0,0
Yq,0,0,0,0
Xq,0,0,100,0
1p,100,0,0,2.29
2p,100,0,0,3.12
3p,0,0,34.08,100
4p,100,0,0,0
5p,99.94,0,0,0
6p,100,0,0,0
7p,100,0,0,0
8p,99.66,0,0,0
9p,100,0,0,0
10p,98.77,0,0,0
11p,100,0,0,5.08
12p,99.7,0,0,0
16p,0,0,0,0
17p,100,0,0,0
18p,100,0,0,0
19p,0,0,0,0
20p,100,0,0,0
21p,0,0,0,0
Yp,99.93,0,0,0
Xp,4.3,0,0,0
1q,100,0,0,0
2q,100,0,0,0
3q,0,0,0,100
4q,99.92,0,0,0
5q,100,0,0,0
6q,100,0,0,0
7q,100,0,0,0
8q,100,0,0,0
9q,99.98,0,0,0
10q,100,0,0,0
11q,32.04,0,0.46,0
12q,100,0,0,0
13q,100,0,0,0
14q,0,0,0,98.92
15q,99.79,0,0,0
16q,0,0,0,0
17q,99.49,0,0,0
18q,99.99,0,0,0
19q,0,0,0,0
20q,100,0,0,0
21q,0,0,0,0
22q,100,0,0,0
Yq,100,0,0,0
Xq,0,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0.61,0
12p,0,0,0,0
16p,0,0,0,0
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,5.42
1q,0,0,0,0
2q,0,0,0,0
3q,0,0,0,2.86
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0,2.87
8q,0,0,0,6.13
9q,0,0,0,0
10q,0,0,0,0
11q,0.71,0,0,0
12q,0,0,0,0
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,6.04
1p,2.07,0,22.66,3.29
2p,15.22,0,11.19,0
3p,0,0,18.25,0
4p,0,0,0,0
5p,99.94,0,0,0
6p,8.66,0,0,0
7p,2.13,0,55.53,0
8p,0,0,65.85,0
9p,0,0,0,0
10p,0,0,0,0
11p,2.74,0,84.33,6.28
12p,2.29,0,0,0
16p,17.31,0,0,0
17p,0,0,99.89,0
18p,0,0,0,0
19p,0,0,1.39,11.53
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,100,0,0,0
1q,100,0,1.43,99.17
2q,0,0,5.53,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,100
6q,8.95,0,35.53,0
7q,0,0,0,10.9
8q,100,0,0,0
9q,0,0,50.39,0
10q,3.11,0,0,0
11q,66.45,0,0,0
12q,0.62,0,0,0
13q,0.53,0,18.27,2.71
14q,80.95,0,0,0
15q,29.68,0,0,0
16q,14.33,0,13.22,18.09
17q,67.61,0,19.92,22.94
18q,0,0,47.13,5.14
19q,4.63,0,3.91,0
20q,0,0,0,0
21q,18.74,0,0,0
22q,35.54,0,0,0
Yq,0,0,0,0
Xq,90.05,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,44.37,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,11.88
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,0,0
20p,0,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,0,0,0,7.31
1q,0,0,0,0
2q,0,0,0.21,0
3q,0,0,0,0
4q,0.29,0,0,0
5q,0,0,0.69,0
6q,0,0,100,0
7q,0,0,0,3.5
8q,0,0,0,4.72
9q,0,0,0,0
10q,0.82,0,0,0
11q,0,0,68.53,0
12q,0,0,0,0
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,60.04,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,100,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,8.79
1p,22.95,0,0,99.93
2p,0,0,0,97.8
3p,2.61,0,6.72,80.07
4p,88.37,0,0,0
5p,99.94,0,0,42.75
6p,0,0,42.25,60.28
7p,72.71,0,0,0
8p,3.42,0,66.82,18.84
9p,0,0,42.56,82.95
10p,0,0,13,100
11p,0,0,6.42,100
12p,62.15,0,0,19.54
16p,0,0,41.68,58.55
17p,0,0,100,0
18p,0,0,0,99.9
19p,82.74,0,0,0
20p,0,0,59.98,0
21p,0,0,0,0
Yp,0,0,99.93,0
Xp,100,0,0,0
1q,0,0,0,94.42
2q,0,0,2.33,100
3q,97.37,0,0,0
4q,19.21,0,13.71,79.17
5q,16.44,0,0,90.06
6q,0,0,100,0
7q,97.05,0,0.5,0
8q,51.53,0,0,26.33
9q,0,0,0,96.12
10q,24.1,0,0,99.99
11q,0,0,82.62,0
12q,87.92,0,0,0
13q,0,0,100,0
14q,32.67,0,0,0
15q,0,0,15.25,28.37
16q,0,0,18.88,92.5
17q,64.57,0,35.43,51.96
18q,26.94,0,25.19,74.98
19q,14.08,0,28.6,52.59
20q,76.87,0,0,0
21q,0,0,1.45,23.92
22q,0,0,100,0
Yq,0,0,100,0
Xq,15.31,0,0,0
1p,11.62,0,0,10.98
2p,0.7,0,0,0
3p,0,0,0.66,0
4p,9.11,0,0,12.1
5p,0.96,0,0,0
6p,0,0,4.19,16.18
7p,0,0,0.73,0
8p,0,0,5.87,23.74
9p,0,0,25.32,0
10p,0,0,2.04,0
11p,0,0,0.77,7.7
12p,79.86,0,0,13.54
16p,81.21,0,1.05,13.83
17p,4.38,0,0,0
18p,0,0,0,22.58
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,0,0,0.41,5.61
2q,0,0,0,5.74
3q,0,0,1.93,0
4q,0,0,0,0
5q,0,0,3.19,2.2
6q,0.37,0,2.76,4.3
7q,0,0,2.49,7.67
8q,1.95,0,0,0
9q,2.72,0,0,4.12
10q,0.36,0,6.04,9.18
11q,6.57,0,0.43,0
12q,56.39,0,0,19.35
13q,0,0,2.44,3.24
14q,1.04,0,1.04,0
15q,0,0,5.33,0
16q,0,0,0,0
17q,2.02,0,4.59,10.02
18q,0,0,1.39,5.49
19q,0,0,0,21.93
20q,6.03,0,0,11.44
21q,0,0,1.24,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,42.46,0,29.16,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,10.19
12p,0,0,0,0
16p,0,0,0,10.42
17p,0,0,69.97,0
18p,0,0,0,0
19p,0,0,0,0
20p,1.76,0,1.18,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,87.65,4.9
1q,0,0,0,2.62
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0.29,0
7q,0,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,98.77,0
11q,0.68,0,0,0
12q,0.7,0,26.76,0
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,43.42,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,15.02
1p,0,0,100,0
2p,0,0,0,0
3p,0,0,45.6,0
4p,0,0,0,0
5p,0,0,0,0
6p,0,0,7.35,0
7p,0,0,0,0
8p,7.31,0,0,0
9p,0,0,95.1,0
10p,0,0,1.63,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,10.48
17p,0,0,0,0
18p,0,0,100,0
19p,0,0,0,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,5.03
1q,0,0,1.71,6.92
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0.26,0
5q,0,0,0,0
6q,0,0,0,0
7q,0,0,0.84,0
8q,1.04,0,0,2.6
9q,99.98,0,0,0
10q,0,0,0,3.84
11q,0,0,0,0
12q,0.53,0,0,0
13q,0,0,55.05,0
14q,0,0,98.92,0
15q,0,0,99.79,0
16q,0.89,0,0,0
17q,0,0,0,0
18q,0,0,99.99,0
19q,0,0,99.97,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,5.7,12.86
1p,0,0,0,5.57
2p,100,0,0,0
3p,72.71,0,0,0
4p,1.69,0,0,0
5p,0,0,0.67,0
6p,40.68,0,0,0
7p,97.93,0,0,0
8p,0,0,0,0
9p,100,0,0,0
10p,100,0,0,0
11p,100,0,0,14.71
12p,99.7,0,0,0
16p,9.42,0,3.29,0
17p,98.44,0,0,99.89
18p,0,0,0,0
19p,90.43,0,0,0
20p,100,0,0,0
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,100,0,0,0
1q,96.94,0,0,2.82
2q,67.01,0,0.65,0
3q,97.32,0,0,0
4q,1.42,0,0,0
5q,0,0,22.08,0
6q,0,0,6.92,3.39
7q,100,0,0,0
8q,2.74,0,0,3.02
9q,99.98,0,0,0
10q,100,0,0,0
11q,100,0,0,0
12q,75.02,0,0,0
13q,0,0,0,100
14q,90.86,0,0,0
15q,6.63,0,0,3.43
16q,4.45,0,1.71,6.05
17q,83.06,0,0,0
18q,0,0,0,0
19q,27.35,0,0,72.51
20q,100,0,0,8.08
21q,100,0,0,0
22q,32.05,0,0,68.24
Yq,0,0,0,0
Xq,99.69,0,0,0
1p,0,0,70.56,0
2p,99.56,0,0,0
3p,0,0,6.11,71.82
4p,99.41,0,0,0
5p,99.94,0,0,0
6p,54.73,0,0,0
7p,76.48,0,0,24.1
8p,99.66,0,0,0
9p,0,0,48.01,34.11
10p,19.06,0,80.9,81.28
11p,30.61,0,53.46,29.41
12p,0,0,0,99.63
16p,3.79,0,84.05,13.79
17p,0,0,95.51,0
18p,0,0,0,99.9
19p,0,0,73.91,25.3
20p,97.13,0,0,0
21p,0,0,85.12,0
Yp,0,0,0,0
Xp,16.32,0,9.03,0
1q,71.55,0,0,0
2q,0,0,0,0
3q,0,0,0,84.9
4q,0,0,0,0
5q,0,0,51.49,0
6q,100,0,0,0
7q,0,0,7.06,8.38
8q,100,0,0,0
9q,0,0,0,96.12
10q,70.43,0,22.28,77.65
11q,96.83,0,2.71,0
12q,0,0,0,99.97
13q,0,0,100,0
14q,8.09,0,0,0
15q,56.54,0,43.22,32.49
16q,79.75,0,1.89,19.72
17q,0.95,0,42.58,0
18q,2.46,0,70.68,99.99
19q,3.02,0,1.09,58.79
20q,83.45,0,0,9.4
21q,0,0,5.23,0
22q,17.83,0,0,100
Yq,0,0,0,0
Xq,0,0,0,0
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,0,0
4p,0,0,0,0
5p,1.09,0,0,5.85
6p,0,0,0,0
7p,100,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,6.97,0,0,9.47
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,1.93,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,8.87
1q,0,0,0.43,2.75
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,0,0,0,0
6q,0,0,0,0
7q,96.85,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,0,0
11q,0,0,0,0
12q,0,0,0,0
13q,0,0,0,0
14q,0,0,0,0
15q,0,0,0,0
16q,0,0,0,0
17q,0,0,0,0
18q,0,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,7.79
1p,0,0,0,0
2p,0,0,0,0
3p,0,0,62.66,4.52
4p,0,0,0,0
5p,0,0,0,5.74
6p,0,0,0,0
7p,0,0,0,0
8p,0,0,0,0
9p,0,0,0,0
10p,0,0,0,0
11p,0,0,0,0
12p,0,0,0,0
16p,0,0,0,0
17p,0,0,0,0
18p,0,0,0,0
19p,0,0,3.35,0
20p,0,0,0,0
21p,0,0,0,0
Yp,0,0,0,0
Xp,0,0,0,0
1q,99.17,0,0,0
2q,0,0,0,0
3q,0,0,0,0
4q,0,0,0,0
5q,28.08,0,0,0
6q,0,0,0,0
7q,0,0,0,0
8q,0,0,0,0
9q,0,0,0,0
10q,0,0,12.26,8.9
11q,0,0,66.25,10.09
12q,0,0,0,6.42
13q,0,0,0,0
14q,0,0,52.03,0
15q,0,0,14.23,0
16q,0,0,0,0
17q,3.41,0,0,0
18q,28.81,0,0,0
19q,0,0,0,0
20q,0,0,0,0
21q,0,0,0,0
22q,0,0,0,0
Yq,0,0,0,0
Xq,0,0,0,0
1p,100,0,0,0
2p,100,0,0,0
3p,4.71,0,3.13,95.35
4p,100,0,0,0
5p,99.94,0,0,0
6p,100,0,0,5.15
7p,100,0,0,0
8p,85.89,0,0,0
9p,0,0,0,82.95
10p,100,0,0,0
11p,100,0,0,0
12p,99.7,0,0,0
16p,100,0,0,9.97
17p,0,0,100,0
18p,100,0,0,0
19p,100,0,0,0
20p,0,0,81.82,100
21p,85.12,0,0,0
Yp,0,0,0,0
Xp,96.88,0,0,0
1q,100,0,0,0
